Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|O14467|MBF1_YEAST	O14467	MBF1_YEAST	MBF1	151	51.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Multiprotein-bridging factor 1 -	1.0000	0.9990	6	49	49	49	4	3	3	4	4	2	4	3	4	4	3	3	3	3	2	4	3	3	4	4	2	4	3	4	4	3	3	3	3	2	4	3	3	4	4	2	4	3	4	4	3	3	3	3	2	2.2567758E7	2.2903406E7	2.211874E7	2.48785E7	2.4121084E7	2.2177686E7	2.3481496E7	2.3778788E7	2.3196654E7	2.3231554E7	2.258533E7	2.2833708E7	2.235819E7	2.1040526E7	2.0004634E7	2.2567758E7	2.2903406E7	2.211874E7	2.48785E7	2.4121084E7	2.2177686E7	2.3481496E7	2.3778788E7	2.3196654E7	2.3231554E7	2.258533E7	2.2833708E7	2.235819E7	2.1040526E7	2.0004634E7	2.2567758E7	2.2903406E7	2.211874E7	2.48785E7	2.4121084E7	2.2177686E7	2.3481496E7	2.3778788E7	2.3196654E7	2.3231554E7	2.258533E7	2.2833708E7	2.235819E7	2.1040526E7	2.0004634E7	1.2695264E7	1.2842021E7	1.2205221E7	1.3314891E7	1.3281755E7	1.2377542E7	1.2549417E7	1.2695816E7	1.2730184E7	1.2962961E7	1.2666818E7	1.2374209E7	1.2335344E7	1.2172314E7	1.1798405E7	1.2695264E7	1.2842021E7	1.2205221E7	1.3314891E7	1.3281755E7	1.2377542E7	1.2549417E7	1.2695816E7	1.2730184E7	1.2962961E7	1.2666818E7	1.2374209E7	1.2335344E7	1.2172314E7	1.1798405E7	1.2695264E7	1.2842021E7	1.2205221E7	1.3314891E7	1.3281755E7	1.2377542E7	1.2549417E7	1.2695816E7	1.2730184E7	1.2962961E7	1.2666818E7	1.2374209E7	1.2335344E7	1.2172314E7	1.1798405E7	
sp|P00167|CYB5_HUMAN	P00167	CYB5_HUMAN	CYB5A	134	23.90	Homo sapiens	1:Experimental evidence at protein level	Cytochrome b5	1.0000	0.9987	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5312478.0	1814404.2	1.3393398E7	4.2509216E7	4.585314E7	1.710082E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5312478.0	1814404.2	1.3393398E7	4.2509216E7	4.585314E7	1.710082E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5312478.0	1814404.2	1.3393398E7	4.2509216E7	4.585314E7	1.710082E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3806601.2	7549709.0	5489984.0	1.567953E7	1.7700004E7	1.3788475E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3806601.2	7549709.0	5489984.0	1.567953E7	1.7700004E7	1.3788475E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3806601.2	7549709.0	5489984.0	1.567953E7	1.7700004E7	1.3788475E7	
sp|P00358|G3P2_YEAST	P00358	G3P2_YEAST	TDH2	332	56.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 2 -	1.0000	0.9976	23	17	17	505	2	1	1	2	1	1	2	1	1	1	1	1	1	0	1	2	1	1	2	1	1	2	1	1	1	1	1	1	0	1	33	36	42	31	34	34	34	30	33	28	39	34	29	36	32	6.3134016E7	8.9041456E7	5.9764896E7	6.7504024E7	5.2487528E7	9.7759184E7	9.6584496E7	9.0849768E7	6.2345024E7	6.7061948E7	6.1140496E7	9.331924E7	6.2894788E7	5.468918E7	5.2271636E7	6.3134016E7	8.9041456E7	5.9764896E7	6.7504024E7	5.2487528E7	9.7759184E7	9.6584496E7	9.0849768E7	6.2345024E7	6.7061948E7	6.1140496E7	9.331924E7	6.2894788E7	5.468918E7	5.2271636E7	1.72082048E9	1.85900493E9	2.01681216E9	1.86939712E9	2.12788608E9	2.08402598E9	1.8300375E9	1.98171059E9	2.10728602E9	1.88743142E9	1.88408013E9	2.00384768E9	1.97807846E9	2.00523392E9	2.00067251E9	6.2666676E7	8.9041456E7	5.9764896E7	6.8016896E7	5.2487528E7	9.7759184E7	9.1433632E7	9.0849768E7	6.2345024E7	6.8725344E7	6.1140496E7	9.331924E7	6.4820888E7	5.468918E7	5.2271636E7	6.2666676E7	8.9041456E7	5.9764896E7	6.8016896E7	5.2487528E7	9.7759184E7	9.1433632E7	9.0849768E7	6.2345024E7	6.8725344E7	6.1140496E7	9.331924E7	6.4820888E7	5.468918E7	5.2271636E7	7.2446285E8	7.3392915E8	7.7067008E8	7.3887181E8	7.4351066E8	8.0205133E8	6.8591008E8	7.1819309E8	7.3834067E8	7.8094278E8	8.0589062E8	7.9676723E8	7.7244461E8	7.6291482E8	7.4164787E8	
sp|P00359|G3P3_YEAST	P00359	G3P3_YEAST	TDH3	332	63.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 3 -	1.0000	0.9990	28	561	65	561	37	40	44	33	39	37	37	33	36	32	42	38	35	42	36	5	4	3	4	5	3	5	3	3	5	3	4	7	6	5	37	40	44	33	39	37	37	33	36	32	42	38	35	42	36	1.72082048E9	1.85900493E9	2.01681216E9	1.86939712E9	2.12788608E9	2.08402598E9	1.8300375E9	1.98171059E9	2.10728602E9	1.88743142E9	1.88408013E9	2.00384768E9	1.97807846E9	2.00523392E9	2.00067251E9	1.3051708E8	2.29217664E8	1.90574048E8	1.4529664E8	2.17704128E8	2.32714944E8	1.3972784E8	2.3106968E8	2.13017136E8	1.5490768E8	1.80959776E8	1.7699328E8	2.58706752E8	1.75948496E8	1.90569456E8	1.72082048E9	1.85900493E9	2.01681216E9	1.86939712E9	2.12788608E9	2.08402598E9	1.8300375E9	1.98171059E9	2.10728602E9	1.88743142E9	1.88408013E9	2.00384768E9	1.97807846E9	2.00523392E9	2.00067251E9	7.3473978E8	7.3720653E8	7.524752E8	7.6886272E8	7.4543104E8	7.8652531E8	7.1136186E8	7.2900819E8	7.2543885E8	8.0891552E8	7.9098688E8	7.6322342E8	7.8906784E8	7.5388512E8	7.1676877E8	1.13200744E8	1.0889732E8	1.01194392E8	1.29236304E8	1.05241272E8	1.11726592E8	1.23790616E8	1.0889096E8	9.8362928E7	1.38547632E8	1.02948E8	9.3884456E7	1.21563152E8	9.85968E7	8.6776048E7	7.3473978E8	7.3720653E8	7.524752E8	7.6886272E8	7.4543104E8	7.8652531E8	7.1136186E8	7.2900819E8	7.2543885E8	8.0891552E8	7.9098688E8	7.6322342E8	7.8906784E8	7.5388512E8	7.1676877E8	
sp|P00360|G3P1_YEAST	P00360	G3P1_YEAST	TDH1	332	51.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 1 -	1.0000	0.9990	17	39	39	238	4	5	4	4	2	2	2	3	2	2	2	2	2	1	2	4	5	4	4	2	2	2	3	2	2	2	2	2	1	2	17	19	21	14	18	20	11	15	17	12	19	16	12	14	13	5785787.0	4554204.0	4279066.5	3155538.5	3797992.5	3637198.8	2946307.5	3887800.5	3835866.2	5319136.5	3556012.5	5019446.5	5689915.5	3124057.0	5828631.0	5785787.0	4554204.0	4279066.5	3155538.5	3797992.5	3637198.8	2946307.5	3887800.5	3835866.2	5319136.5	3556012.5	5019446.5	5689915.5	3124057.0	5828631.0	1.09278694E9	1.54649165E9	1.2915927E9	1.54582733E9	1.77947443E9	1.44361318E9	1.47523712E9	1.66771994E9	1.65979776E9	1.50787264E9	1.21378394E9	1.59898957E9	1.57287155E9	1.58101965E9	1.56218598E9	2354697.8	1935374.6	1841446.0	1790684.9	1588973.6	1591192.5	1707626.6	1529903.2	1484353.4	2242557.2	2012168.5	2128459.5	2687096.0	2190365.8	2307404.8	2354697.8	1935374.6	1841446.0	1790684.9	1588973.6	1591192.5	1707626.6	1529903.2	1484353.4	2242557.2	2012168.5	2128459.5	2687096.0	2190365.8	2307404.8	6.1666874E8	6.4335328E8	6.6794682E8	6.2109146E8	6.105223E8	6.0143782E8	5.7352614E8	6.0945075E8	5.9873139E8	6.9946643E8	6.8108326E8	6.4266522E8	7.0538739E8	6.5675302E8	7.0157459E8	
sp|P00431|CCPR_YEAST	P00431	CCPR_YEAST	CCP1	361	21.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cytochrome c peroxidase, mitochondrial -	1.0000	0.9990	3	8	8	8	1	1	0	0	0	1	0	1	2	0	2	0	0	0	0	1	1	0	0	0	1	0	1	2	0	2	0	0	0	0	1	1	0	0	0	1	0	1	2	0	2	0	0	0	0	362879.78	339755.78	263656.9	306926.06	0.0	273677.72	0.0	306343.66	330045.8	283979.9	274281.1	0.0	251846.77	0.0	0.0	362879.78	339755.78	263656.9	306926.06	0.0	273677.72	0.0	306343.66	330045.8	283979.9	274281.1	0.0	251846.77	0.0	0.0	362879.78	339755.78	263656.9	306926.06	0.0	273677.72	0.0	306343.66	330045.8	283979.9	274281.1	0.0	251846.77	0.0	0.0	393488.8	373627.38	289941.9	337524.72	0.0	291924.0	0.0	336884.25	363809.22	312290.97	301625.25	0.0	288909.16	0.0	0.0	393488.8	373627.38	289941.9	337524.72	0.0	291924.0	0.0	336884.25	363809.22	312290.97	301625.25	0.0	288909.16	0.0	0.0	393488.8	373627.38	289941.9	337524.72	0.0	291924.0	0.0	336884.25	363809.22	312290.97	301625.25	0.0	288909.16	0.0	0.0	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	63.60	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0000	0.9990	9	33	33	33	0	0	0	0	1	0	3	1	0	5	3	2	9	6	3	0	0	0	0	1	0	3	1	0	5	3	2	9	6	3	0	0	0	0	1	0	3	1	0	5	3	2	9	6	3	0.0	428389.66	708750.5	2175817.2	2179544.2	2115674.0	8852132.0	6980281.0	7297781.0	4.0643444E7	2.5146462E7	2.4919746E7	1.20537032E8	6.4878864E7	7.752704E7	0.0	428389.66	708750.5	2175817.2	2179544.2	2115674.0	8852132.0	6980281.0	7297781.0	4.0643444E7	2.5146462E7	2.4919746E7	1.20537032E8	6.4878864E7	7.752704E7	0.0	428389.66	708750.5	2175817.2	2179544.2	2115674.0	8852132.0	6980281.0	7297781.0	4.0643444E7	2.5146462E7	2.4919746E7	1.20537032E8	6.4878864E7	7.752704E7	0.0	560250.56	589836.2	3819540.0	1728970.9	1561590.6	5743963.5	4033639.5	5176664.5	2.1692746E7	1.7536204E7	1.2882012E7	6.8806624E7	3.5083336E7	3.7597768E7	0.0	560250.56	589836.2	3819540.0	1728970.9	1561590.6	5743963.5	4033639.5	5176664.5	2.1692746E7	1.7536204E7	1.2882012E7	6.8806624E7	3.5083336E7	3.7597768E7	0.0	560250.56	589836.2	3819540.0	1728970.9	1561590.6	5743963.5	4033639.5	5176664.5	2.1692746E7	1.7536204E7	1.2882012E7	6.8806624E7	3.5083336E7	3.7597768E7	
sp|P00445|SODC_YEAST	P00445	SODC_YEAST	SOD1	154	72.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn] -	1.0000	0.9990	10	125	125	125	7	13	10	7	11	10	7	10	11	6	6	8	5	6	8	7	13	10	7	11	10	7	10	11	6	6	8	5	6	8	7	13	10	7	11	10	7	10	11	6	6	8	5	6	8	6.1877236E7	5.3317324E7	7.1542304E7	6.6713736E7	7.6238304E7	7.2038512E7	6.55858E7	7.325388E7	7.5032048E7	6.4677664E7	6.9986096E7	7.4074256E7	6.3045984E7	6.6207472E7	6.7211704E7	6.1877236E7	5.3317324E7	7.1542304E7	6.6713736E7	7.6238304E7	7.2038512E7	6.55858E7	7.325388E7	7.5032048E7	6.4677664E7	6.9986096E7	7.4074256E7	6.3045984E7	6.6207472E7	6.7211704E7	6.1877236E7	5.3317324E7	7.1542304E7	6.6713736E7	7.6238304E7	7.2038512E7	6.55858E7	7.325388E7	7.5032048E7	6.4677664E7	6.9986096E7	7.4074256E7	6.3045984E7	6.6207472E7	6.7211704E7	3.2410624E7	2.9006024E7	3.0294024E7	3.0737042E7	3.1383278E7	3.022254E7	3.0643E7	2.9734368E7	2.9359524E7	3.5249384E7	3.035739E7	3.1818706E7	3.334254E7	3.0129348E7	3.0147558E7	3.2410624E7	2.9006024E7	3.0294024E7	3.0737042E7	3.1383278E7	3.022254E7	3.0643E7	2.9734368E7	2.9359524E7	3.5249384E7	3.035739E7	3.1818706E7	3.334254E7	3.0129348E7	3.0147558E7	3.2410624E7	2.9006024E7	3.0294024E7	3.0737042E7	3.1383278E7	3.022254E7	3.0643E7	2.9734368E7	2.9359524E7	3.5249384E7	3.035739E7	3.1818706E7	3.334254E7	3.0129348E7	3.0147558E7	
sp|P00447|SODM_YEAST	P00447	SODM_YEAST	SOD2	233	22.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Superoxide dismutase [Mn], mitochondrial -	1.0000	0.9990	4	13	13	13	1	1	1	2	0	0	2	1	0	2	1	1	1	0	0	1	1	1	2	0	0	2	1	0	2	1	1	1	0	0	1	1	1	2	0	0	2	1	0	2	1	1	1	0	0	1083596.0	210544.0	871140.2	650811.56	629405.75	707173.06	527383.06	152725.92	134273.84	1076080.0	1260591.9	192384.1	1824385.1	2316104.8	2299604.5	1083596.0	210544.0	871140.2	650811.56	629405.75	707173.06	527383.06	152725.92	134273.84	1076080.0	1260591.9	192384.1	1824385.1	2316104.8	2299604.5	1083596.0	210544.0	871140.2	650811.56	629405.75	707173.06	527383.06	152725.92	134273.84	1076080.0	1260591.9	192384.1	1824385.1	2316104.8	2299604.5	1171410.1	1083735.9	925460.7	754865.7	741568.56	793125.7	681179.75	786128.2	691149.5	933761.6	1135517.5	1006436.9	1506293.6	1709605.1	1744049.9	1171410.1	1083735.9	925460.7	754865.7	741568.56	793125.7	681179.75	786128.2	691149.5	933761.6	1135517.5	1006436.9	1506293.6	1709605.1	1744049.9	1171410.1	1083735.9	925460.7	754865.7	741568.56	793125.7	681179.75	786128.2	691149.5	933761.6	1135517.5	1006436.9	1506293.6	1709605.1	1744049.9	
sp|P00498|HIS1_YEAST	P00498	HIS1_YEAST	HIS1	297	35.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP phosphoribosyltransferase -	1.0000	0.9990	7	82	82	82	7	6	6	6	5	6	6	6	5	5	6	3	5	4	6	7	6	6	6	5	6	6	6	5	5	6	3	5	4	6	7	6	6	6	5	6	6	6	5	5	6	3	5	4	6	9747198.0	7032690.5	6757950.5	6154797.0	6652073.0	6255584.5	5429556.0	6155750.0	6335482.5	6901792.0	7264871.0	6923003.5	6564920.0	6970665.5	8407545.0	9747198.0	7032690.5	6757950.5	6154797.0	6652073.0	6255584.5	5429556.0	6155750.0	6335482.5	6901792.0	7264871.0	6923003.5	6564920.0	6970665.5	8407545.0	9747198.0	7032690.5	6757950.5	6154797.0	6652073.0	6255584.5	5429556.0	6155750.0	6335482.5	6901792.0	7264871.0	6923003.5	6564920.0	6970665.5	8407545.0	3585462.5	3350881.0	3225542.2	2995040.0	3247963.2	3172176.8	2981859.2	3073956.0	3131348.5	3212163.2	3496541.0	3206082.2	3165720.5	3378976.2	3441922.2	3585462.5	3350881.0	3225542.2	2995040.0	3247963.2	3172176.8	2981859.2	3073956.0	3131348.5	3212163.2	3496541.0	3206082.2	3165720.5	3378976.2	3441922.2	3585462.5	3350881.0	3225542.2	2995040.0	3247963.2	3172176.8	2981859.2	3073956.0	3131348.5	3212163.2	3496541.0	3206082.2	3165720.5	3378976.2	3441922.2	
sp|P00549|KPYK1_YEAST	P00549	KPYK1_YEAST	CDC19	500	76.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pyruvate kinase 1 -	1.0000	0.9990	41	718	692	718	52	49	49	40	48	47	38	45	46	44	56	50	52	52	50	50	48	47	38	46	46	36	44	44	42	54	48	51	50	48	52	49	49	40	48	47	38	45	46	44	56	50	52	52	50	5.23244032E8	5.31283264E8	5.6502323E8	5.35165184E8	6.2226342E8	5.7385139E8	5.480489E8	5.6497875E8	5.8205254E8	5.4272077E8	5.8042176E8	6.2954278E8	5.3900243E8	5.32315808E8	5.4068826E8	5.36836608E8	5.3888115E8	5.6062566E8	5.3566944E8	6.1199354E8	5.622377E8	5.5456294E8	5.6347117E8	3.88470784E8	5.5035507E8	5.8224333E8	5.5702138E8	5.33878528E8	5.4010202E8	5.3937626E8	5.23244032E8	5.31283264E8	5.6502323E8	5.35165184E8	6.2226342E8	5.7385139E8	5.480489E8	5.6497875E8	5.8205254E8	5.4272077E8	5.8042176E8	6.2954278E8	5.3900243E8	5.32315808E8	5.4068826E8	2.0501112E8	2.0103968E8	2.02528672E8	1.73051856E8	1.94749616E8	1.90706736E8	1.767E8	1.87024752E8	1.87942912E8	2.05200352E8	2.24990976E8	2.11806768E8	2.08255984E8	2.14667264E8	2.06881584E8	2.00830832E8	1.96735888E8	1.99016192E8	1.67999104E8	1.89161328E8	1.84977408E8	1.70373792E8	1.80839776E8	1.82346176E8	2.02539456E8	2.21069776E8	2.0701816E8	2.06096736E8	2.1382384E8	2.04504768E8	2.0501112E8	2.0103968E8	2.02528672E8	1.73051856E8	1.94749616E8	1.90706736E8	1.767E8	1.87024752E8	1.87942912E8	2.05200352E8	2.24990976E8	2.11806768E8	2.08255984E8	2.14667264E8	2.06881584E8	
sp|P00560|PGK_YEAST	P00560	PGK_YEAST	PGK1	416	71.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Phosphoglycerate kinase -	1.0000	0.9990	29	541	541	541	35	38	44	33	32	39	30	33	43	35	43	38	32	33	33	35	38	44	33	32	39	30	33	43	35	43	38	32	33	33	35	38	44	33	32	39	30	33	43	35	43	38	32	33	33	4.18901824E8	4.0042464E8	4.05035392E8	3.99492544E8	4.3476912E8	4.5255088E8	4.0155632E8	4.47316224E8	4.03170816E8	4.25919232E8	4.94139904E8	4.24100352E8	3.90748896E8	3.8210016E8	3.90536832E8	4.18901824E8	4.0042464E8	4.05035392E8	3.99492544E8	4.3476912E8	4.5255088E8	4.0155632E8	4.47316224E8	4.03170816E8	4.25919232E8	4.94139904E8	4.24100352E8	3.90748896E8	3.8210016E8	3.90536832E8	4.18901824E8	4.0042464E8	4.05035392E8	3.99492544E8	4.3476912E8	4.5255088E8	4.0155632E8	4.47316224E8	4.03170816E8	4.25919232E8	4.94139904E8	4.24100352E8	3.90748896E8	3.8210016E8	3.90536832E8	1.7157504E8	1.5793992E8	1.56194992E8	1.42346064E8	1.5401624E8	1.49074496E8	1.38339968E8	1.42740848E8	1.44002624E8	1.56896224E8	1.79181648E8	1.6268584E8	1.62467872E8	1.65977408E8	1.71233504E8	1.7157504E8	1.5793992E8	1.56194992E8	1.42346064E8	1.5401624E8	1.49074496E8	1.38339968E8	1.42740848E8	1.44002624E8	1.56896224E8	1.79181648E8	1.6268584E8	1.62467872E8	1.65977408E8	1.71233504E8	1.7157504E8	1.5793992E8	1.56194992E8	1.42346064E8	1.5401624E8	1.49074496E8	1.38339968E8	1.42740848E8	1.44002624E8	1.56896224E8	1.79181648E8	1.6268584E8	1.62467872E8	1.65977408E8	1.71233504E8	
sp|P00709|LALBA_HUMAN	P00709	LALBA_HUMAN	LALBA	142	48.60	Homo sapiens	1:Experimental evidence at protein level	Alpha-lactalbumin	1.0000	0.9990	10	43	43	43	0	0	0	0	0	1	0	1	4	4	3	4	9	9	8	0	0	0	0	0	1	0	1	4	4	3	4	9	9	8	0	0	0	0	0	1	0	1	4	4	3	4	9	9	8	1325375.1	1160788.5	1068742.9	3199376.0	531275.75	4469487.0	1.201241E7	1.1959715E7	1.4686216E7	5.2241628E7	7.3455704E7	6.221174E7	1.69027632E8	1.684156E8	1.85131504E8	1325375.1	1160788.5	1068742.9	3199376.0	531275.75	4469487.0	1.201241E7	1.1959715E7	1.4686216E7	5.2241628E7	7.3455704E7	6.221174E7	1.69027632E8	1.684156E8	1.85131504E8	1325375.1	1160788.5	1068742.9	3199376.0	531275.75	4469487.0	1.201241E7	1.1959715E7	1.4686216E7	5.2241628E7	7.3455704E7	6.221174E7	1.69027632E8	1.684156E8	1.85131504E8	1244286.5	1132795.9	1042969.94	3400912.5	4221046.5	2937638.0	1.1583679E7	1.0232512E7	1.0467773E7	3.9664968E7	4.27049E7	3.9823432E7	1.30003456E8	1.26351448E8	1.28169968E8	1244286.5	1132795.9	1042969.94	3400912.5	4221046.5	2937638.0	1.1583679E7	1.0232512E7	1.0467773E7	3.9664968E7	4.27049E7	3.9823432E7	1.30003456E8	1.26351448E8	1.28169968E8	1244286.5	1132795.9	1042969.94	3400912.5	4221046.5	2937638.0	1.1583679E7	1.0232512E7	1.0467773E7	3.9664968E7	4.27049E7	3.9823432E7	1.30003456E8	1.26351448E8	1.28169968E8	
sp|P00812|ARGI_YEAST	P00812	ARGI_YEAST	CAR1	333	28.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Arginase -	1.0000	0.9990	7	54	54	54	3	4	3	4	3	4	4	3	4	4	4	3	4	4	3	3	4	3	4	3	4	4	3	4	4	4	3	4	4	3	3	4	3	4	3	4	4	3	4	4	4	3	4	4	3	5355345.5	3309467.5	5543797.0	5395405.5	5521394.0	5394791.0	5024782.0	5176305.0	5257803.5	4585158.0	4751790.0	4738311.0	4667787.0	5020166.5	2894981.0	5355345.5	3309467.5	5543797.0	5395405.5	5521394.0	5394791.0	5024782.0	5176305.0	5257803.5	4585158.0	4751790.0	4738311.0	4667787.0	5020166.5	2894981.0	5355345.5	3309467.5	5543797.0	5395405.5	5521394.0	5394791.0	5024782.0	5176305.0	5257803.5	4585158.0	4751790.0	4738311.0	4667787.0	5020166.5	2894981.0	1992994.1	1922232.8	1809593.5	2000859.4	1992693.4	1921515.1	1800387.9	1879243.8	1953233.6	1801943.6	1852261.5	1772511.9	1881204.5	2095160.1	1802977.0	1992994.1	1922232.8	1809593.5	2000859.4	1992693.4	1921515.1	1800387.9	1879243.8	1953233.6	1801943.6	1852261.5	1772511.9	1881204.5	2095160.1	1802977.0	1992994.1	1922232.8	1809593.5	2000859.4	1992693.4	1921515.1	1800387.9	1879243.8	1953233.6	1801943.6	1852261.5	1772511.9	1881204.5	2095160.1	1802977.0	
