Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|O14455|RL36B_YEAST	O14455	RL36B_YEAST	RPL36B	100	58.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L36-B -	1.0000	0.9990	7	104	30	104	8	9	7	9	7	6	7	7	6	7	8	7	6	5	5	3	3	2	3	2	2	2	3	2	1	2	2	1	1	1	8	9	7	9	7	6	7	7	6	7	8	7	6	5	5	9.517368E7	1.11276256E8	9.987272E7	9.5909472E7	1.10386536E8	9.493964E7	9.5294728E7	1.08434208E8	9.6172432E7	9.292712E7	1.002912E8	9.35114E7	9.5705976E7	7.9761464E7	8.9097168E7	7557609.0	3988106.2	4206843.5	5401727.0	3616164.5	6878562.5	4295016.0	6323835.5	5097855.5	7257517.0	3899073.8	6148265.0	5708928.0	3287033.5	2838254.5	9.517368E7	1.11276256E8	9.987272E7	9.5909472E7	1.10386536E8	9.493964E7	9.5294728E7	1.08434208E8	9.6172432E7	9.292712E7	1.002912E8	9.35114E7	9.5705976E7	7.9761464E7	8.9097168E7	5.0461212E7	4.9720368E7	4.5660364E7	4.9511424E7	4.8865136E7	4.4291376E7	5.0221064E7	4.9878692E7	4.5001704E7	5.0060596E7	4.5802588E7	4.6241024E7	4.9261636E7	3.8889908E7	4.2617348E7	2898228.2	2697172.0	2663424.0	2746314.5	2479406.5	2536775.8	3061450.5	2652603.2	2481084.5	2996166.0	2084279.1	2458037.0	2774172.5	1950047.0	1791281.2	5.0461212E7	4.9720368E7	4.5660364E7	4.9511424E7	4.8865136E7	4.4291376E7	5.0221064E7	4.9878692E7	4.5001704E7	5.0060596E7	4.5802588E7	4.6241024E7	4.9261636E7	3.8889908E7	4.2617348E7	
sp|O14467|MBF1_YEAST	O14467	MBF1_YEAST	MBF1	151	60.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Multiprotein-bridging factor 1 -	1.0000	0.9990	7	71	71	71	4	3	6	4	5	5	7	4	5	6	6	4	3	5	4	4	3	6	4	5	5	7	4	5	6	6	4	3	5	4	4	3	6	4	5	5	7	4	5	6	6	4	3	5	4	1.7937074E7	1.5801052E7	2.0152262E7	2.0110096E7	1.794885E7	2.1018626E7	1.8289146E7	1.6069488E7	2.1423966E7	2.312812E7	1.9172844E7	2.0604238E7	1.9812344E7	1.5655989E7	1.8638142E7	1.7937074E7	1.5801052E7	2.0152262E7	2.0110096E7	1.794885E7	2.1018626E7	1.8289146E7	1.6069488E7	2.1423966E7	2.312812E7	1.9172844E7	2.0604238E7	1.9812344E7	1.5655989E7	1.8638142E7	1.7937074E7	1.5801052E7	2.0152262E7	2.0110096E7	1.794885E7	2.1018626E7	1.8289146E7	1.6069488E7	2.1423966E7	2.312812E7	1.9172844E7	2.0604238E7	1.9812344E7	1.5655989E7	1.8638142E7	1.0436416E7	9855039.0	1.1024311E7	1.0868577E7	9881343.0	1.1362833E7	1.0493525E7	9639923.0	1.1530023E7	1.0825502E7	1.0332077E7	1.197734E7	1.1306703E7	8446811.0	1.0260192E7	1.0436416E7	9855039.0	1.1024311E7	1.0868577E7	9881343.0	1.1362833E7	1.0493525E7	9639923.0	1.1530023E7	1.0825502E7	1.0332077E7	1.197734E7	1.1306703E7	8446811.0	1.0260192E7	1.0436416E7	9855039.0	1.1024311E7	1.0868577E7	9881343.0	1.1362833E7	1.0493525E7	9639923.0	1.1530023E7	1.0825502E7	1.0332077E7	1.197734E7	1.1306703E7	8446811.0	1.0260192E7	
sp|P00167|CYB5_HUMAN	P00167	CYB5_HUMAN	CYB5A	134	17.20	Homo sapiens	1:Experimental evidence at protein level	Cytochrome b5	1.0000	0.9936	2	3	3	3	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	101944.17	0.0	0.0	404118.12	0.0	0.0	1970931.1	0.0	0.0	7107151.5	0.0	0.0	2.091372E7	0.0	1.796342E7	101944.17	0.0	0.0	404118.12	0.0	0.0	1970931.1	0.0	0.0	7107151.5	0.0	0.0	2.091372E7	0.0	1.796342E7	101944.17	0.0	0.0	404118.12	0.0	0.0	1970931.1	0.0	0.0	7107151.5	0.0	0.0	2.091372E7	0.0	1.796342E7	101944.17	0.0	0.0	404118.12	0.0	0.0	1574297.4	0.0	0.0	5899862.5	0.0	0.0	1.75556E7	0.0	1.796342E7	101944.17	0.0	0.0	404118.12	0.0	0.0	1574297.4	0.0	0.0	5899862.5	0.0	0.0	1.75556E7	0.0	1.796342E7	101944.17	0.0	0.0	404118.12	0.0	0.0	1574297.4	0.0	0.0	5899862.5	0.0	0.0	1.75556E7	0.0	1.796342E7	
sp|P00358|G3P2_YEAST	P00358	G3P2_YEAST	TDH2	332	54.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 2 -	1.0000	0.9980	22	25	25	446	2	2	1	2	2	0	2	1	2	2	2	1	2	2	2	2	2	1	2	2	0	2	1	2	2	2	1	2	2	2	35	29	26	33	26	29	27	26	29	28	28	30	35	32	33	3.7528608E7	2.299884E7	2.7712824E7	3.8240924E7	2.1770252E7	3.0130526E7	3.8883848E7	2.2997272E7	3.1735114E7	3.995992E7	2.3300182E7	4.0834512E7	3.9212188E7	1.6460631E7	3.6885924E7	3.7528608E7	2.299884E7	2.7712824E7	3.8240924E7	2.1770252E7	3.0130526E7	3.8883848E7	2.2997272E7	3.1735114E7	3.995992E7	2.3300182E7	4.0834512E7	3.9212188E7	1.6460631E7	3.6885924E7	1.28688691E9	1.11243712E9	1.38657562E9	1.43096602E9	1.14564019E9	1.39285402E9	1.3879968E9	1.08178765E9	1.35968947E9	1.46179674E9	1.20296922E9	1.47805005E9	1.51046157E9	1.01830182E9	1.43322432E9	3.3315372E7	2.053685E7	2.2400488E7	3.3103666E7	1.8897318E7	2.4908496E7	3.3913032E7	2.032915E7	2.7881682E7	3.4411176E7	2.0393728E7	3.0421142E7	3.1650116E7	1.3941391E7	2.8471108E7	3.3315372E7	2.053685E7	2.2400488E7	3.3103666E7	1.8897318E7	2.4908496E7	3.3913032E7	2.032915E7	2.7881682E7	3.4411176E7	2.0393728E7	3.0421142E7	3.1650116E7	1.3941391E7	2.8471108E7	6.4100282E8	5.695289E8	6.4941389E8	6.4724365E8	5.6651795E8	6.1821389E8	7.0312141E8	5.9197133E8	6.8022003E8	7.155033E8	6.1429517E8	7.4173107E8	7.5466464E8	5.5072096E8	7.1654266E8	
sp|P00359|G3P3_YEAST	P00359	G3P3_YEAST	TDH3	332	54.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 3 -	1.0000	0.9990	26	489	66	489	37	32	31	37	30	34	31	29	31	32	29	31	36	34	35	4	5	6	5	6	5	5	4	4	6	3	2	3	4	4	37	32	31	37	30	34	31	29	31	32	29	31	36	34	35	1.28688691E9	1.11243712E9	1.38657562E9	1.43096602E9	1.14564019E9	1.39285402E9	1.3879968E9	1.08178765E9	1.35968947E9	1.46179674E9	1.20296922E9	1.47805005E9	1.51046157E9	1.01830182E9	1.43322432E9	1.2979456E8	9.8785048E7	1.26292152E8	1.30381472E8	9.2191312E7	1.24495712E8	1.24610592E8	1.04414192E8	1.26517384E8	1.25704048E8	1.02992584E8	1.45174784E8	1.34132416E8	9.2327376E7	1.4325032E8	1.28688691E9	1.11243712E9	1.38657562E9	1.43096602E9	1.14564019E9	1.39285402E9	1.3879968E9	1.08178765E9	1.35968947E9	1.46179674E9	1.20296922E9	1.47805005E9	1.51046157E9	1.01830182E9	1.43322432E9	6.4988954E8	5.9652352E8	6.7106304E8	6.4783872E8	5.7189542E8	6.2894886E8	6.8676813E8	6.107543E8	6.8444064E8	6.947945E8	6.1814234E8	7.1273094E8	7.3233856E8	5.6031514E8	6.7577837E8	6.5756152E7	5.869242E7	6.1482888E7	6.4617764E7	5.5260688E7	6.262362E7	6.4596868E7	5.7392536E7	6.3769668E7	6.5177224E7	5.5427316E7	5.7502184E7	6.576998E7	4.8210336E7	5.4265908E7	6.4988954E8	5.9652352E8	6.7106304E8	6.4783872E8	5.7189542E8	6.2894886E8	6.8676813E8	6.107543E8	6.8444064E8	6.947945E8	6.1814234E8	7.1273094E8	7.3233856E8	5.6031514E8	6.7577837E8	
sp|P00360|G3P1_YEAST	P00360	G3P1_YEAST	TDH1	332	54.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase 1 -	1.0000	0.9990	16	22	22	171	3	1	1	1	1	1	2	1	1	1	1	2	1	2	3	3	1	1	1	1	1	2	1	1	1	1	2	1	2	3	17	11	12	18	7	13	13	9	10	10	8	10	11	10	12	3196312.5	2122756.0	4164970.2	3147497.0	4121572.8	4315542.0	2919341.5	2543085.5	4215740.5	3587476.0	4387178.0	2478880.5	1885399.2	2913398.0	2425055.0	3196312.5	2122756.0	4164970.2	3147497.0	4121572.8	4315542.0	2919341.5	2543085.5	4215740.5	3587476.0	4387178.0	2478880.5	1885399.2	2913398.0	2425055.0	1.14180493E9	8.930471E8	1.42984986E9	1.28535373E9	1.28198541E9	1.09149875E9	1.21914944E9	1.21081421E9	1.38605824E9	1.32622336E9	1.22805926E9	1.39794304E9	1.36007002E9	1.14285389E9	1.33641856E9	1225906.6	1544930.6	1617622.4	1215837.0	1510837.9	1612713.8	1195344.1	1926534.5	1707960.1	1422209.4	1737348.0	1876693.4	1411829.8	2240152.2	1753258.0	1225906.6	1544930.6	1617622.4	1215837.0	1510837.9	1612713.8	1195344.1	1926534.5	1707960.1	1422209.4	1737348.0	1876693.4	1411829.8	2240152.2	1753258.0	5.5251802E8	5.58072E8	6.8821683E8	6.252327E8	6.144233E8	6.7323174E8	6.2358029E8	6.4297203E8	7.1807386E8	6.7205478E8	6.5103904E8	7.3495578E8	7.1335456E8	5.8363731E8	6.983127E8	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	63.60	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0000	0.9990	11	63	63	63	0	0	0	1	0	1	2	5	4	5	8	7	10	10	10	0	0	0	1	0	1	2	5	4	5	8	7	10	10	10	0	0	0	1	0	1	2	5	4	5	8	7	10	10	10	95290.93	129746.836	876411.56	2789646.5	2071591.9	1795297.0	7116742.5	5145643.0	5499410.5	2.2434174E7	1.6253556E7	1.935173E7	7.3532896E7	3.998412E7	6.5008092E7	95290.93	129746.836	876411.56	2789646.5	2071591.9	1795297.0	7116742.5	5145643.0	5499410.5	2.2434174E7	1.6253556E7	1.935173E7	7.3532896E7	3.998412E7	6.5008092E7	95290.93	129746.836	876411.56	2789646.5	2071591.9	1795297.0	7116742.5	5145643.0	5499410.5	2.2434174E7	1.6253556E7	1.935173E7	7.3532896E7	3.998412E7	6.5008092E7	166289.77	226417.88	424803.78	852835.9	813226.4	823096.94	3001795.0	2554782.8	2610196.8	9443171.0	8157946.0	7839657.5	3.0383482E7	2.3485962E7	2.4866362E7	166289.77	226417.88	424803.78	852835.9	813226.4	823096.94	3001795.0	2554782.8	2610196.8	9443171.0	8157946.0	7839657.5	3.0383482E7	2.3485962E7	2.4866362E7	166289.77	226417.88	424803.78	852835.9	813226.4	823096.94	3001795.0	2554782.8	2610196.8	9443171.0	8157946.0	7839657.5	3.0383482E7	2.3485962E7	2.4866362E7	
sp|P00445|SODC_YEAST	P00445	SODC_YEAST	SOD1	154	70.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn] -	1.0000	0.9990	10	94	94	94	7	6	7	5	6	5	7	6	6	8	6	6	7	6	6	7	6	7	5	6	5	7	6	6	8	6	6	7	6	6	7	6	7	5	6	5	7	6	6	8	6	6	7	6	6	2.2423084E7	2.3492932E7	2.8965166E7	2.3580698E7	2.3454918E7	2.8762672E7	2.5475174E7	2.844394E7	3.0749758E7	2.7897932E7	3.1181536E7	3.2104536E7	3.0507542E7	3.030838E7	3.3183872E7	2.2423084E7	2.3492932E7	2.8965166E7	2.3580698E7	2.3454918E7	2.8762672E7	2.5475174E7	2.844394E7	3.0749758E7	2.7897932E7	3.1181536E7	3.2104536E7	3.0507542E7	3.030838E7	3.3183872E7	2.2423084E7	2.3492932E7	2.8965166E7	2.3580698E7	2.3454918E7	2.8762672E7	2.5475174E7	2.844394E7	3.0749758E7	2.7897932E7	3.1181536E7	3.2104536E7	3.0507542E7	3.030838E7	3.3183872E7	1.1939474E7	1.255595E7	1.3521953E7	1.2307229E7	1.1892636E7	1.3097585E7	1.3349187E7	1.2212814E7	1.332857E7	1.2864506E7	1.171512E7	1.3600715E7	1.2982315E7	1.0804908E7	1.2388123E7	1.1939474E7	1.255595E7	1.3521953E7	1.2307229E7	1.1892636E7	1.3097585E7	1.3349187E7	1.2212814E7	1.332857E7	1.2864506E7	1.171512E7	1.3600715E7	1.2982315E7	1.0804908E7	1.2388123E7	1.1939474E7	1.255595E7	1.3521953E7	1.2307229E7	1.1892636E7	1.3097585E7	1.3349187E7	1.2212814E7	1.332857E7	1.2864506E7	1.171512E7	1.3600715E7	1.2982315E7	1.0804908E7	1.2388123E7	
sp|P00498|HIS1_YEAST	P00498	HIS1_YEAST	HIS1	297	39.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP phosphoribosyltransferase -	1.0000	0.9990	7	58	58	58	5	1	4	4	5	4	4	4	4	3	4	5	3	4	4	5	1	4	4	5	4	4	4	4	3	4	5	3	4	4	5	1	4	4	5	4	4	4	4	3	4	5	3	4	4	3798814.8	4240135.0	3333355.5	3772193.5	3513065.0	3716692.2	3979825.2	3848660.5	3998363.5	4334964.0	4409772.0	4155590.2	4243061.0	5394442.0	4533809.0	3798814.8	4240135.0	3333355.5	3772193.5	3513065.0	3716692.2	3979825.2	3848660.5	3998363.5	4334964.0	4409772.0	4155590.2	4243061.0	5394442.0	4533809.0	3798814.8	4240135.0	3333355.5	3772193.5	3513065.0	3716692.2	3979825.2	3848660.5	3998363.5	4334964.0	4409772.0	4155590.2	4243061.0	5394442.0	4533809.0	1799296.6	2198137.8	1926333.8	1574149.9	2092789.6	1861728.9	1570132.1	2096727.4	2048839.2	1764776.5	2150903.8	1797858.9	1745536.2	2167048.5	1756298.8	1799296.6	2198137.8	1926333.8	1574149.9	2092789.6	1861728.9	1570132.1	2096727.4	2048839.2	1764776.5	2150903.8	1797858.9	1745536.2	2167048.5	1756298.8	1799296.6	2198137.8	1926333.8	1574149.9	2092789.6	1861728.9	1570132.1	2096727.4	2048839.2	1764776.5	2150903.8	1797858.9	1745536.2	2167048.5	1756298.8	
sp|P00546|CDK1_YEAST	P00546	CDK1_YEAST	CDC28	298	17.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cyclin-dependent kinase 1 -	1.0000	0.9976	3	8	2	8	2	0	0	1	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	2	0	0	2	0	1	0	0	0	1562247.2	1662049.0	499088.84	1216995.5	1395190.5	1186865.6	1657946.2	648792.06	1037687.5	1768040.5	530850.8	1219822.2	1978590.5	0.0	1078200.2	717986.8	0.0	572612.44	658927.2	0.0	0.0	0.0	0.0	0.0	853399.4	0.0	782515.3	0.0	0.0	0.0	1562247.2	1662049.0	499088.84	1216995.5	1395190.5	1186865.6	1657946.2	648792.06	1037687.5	1768040.5	530850.8	1219822.2	1978590.5	0.0	1078200.2	829090.0	932266.6	623390.3	694307.2	772604.06	634777.06	921499.56	820708.75	577188.9	914800.25	671515.44	670110.4	1032443.7	0.0	596093.9	717986.8	0.0	572612.44	658927.2	0.0	0.0	0.0	0.0	0.0	853399.4	0.0	782515.3	0.0	0.0	0.0	829090.0	932266.6	623390.3	694307.2	772604.06	634777.06	921499.56	820708.75	577188.9	914800.25	671515.44	670110.4	1032443.7	0.0	596093.9	
sp|P00549|KPYK1_YEAST	P00549	KPYK1_YEAST	CDC19	500	76.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pyruvate kinase 1 -	1.0000	0.9990	41	624	580	624	41	39	40	36	35	38	37	35	45	41	45	45	45	49	53	37	36	38	33	32	35	33	33	42	38	42	42	42	47	50	41	39	40	36	35	38	37	35	45	41	45	45	45	49	53	4.42026624E8	5.1859616E8	3.58686304E8	4.45144704E8	5.7835315E8	5.1553056E8	4.40036896E8	5.19392384E8	5.04976832E8	4.547552E8	5.20379136E8	4.70431104E8	4.59418144E8	4.37981952E8	4.41691616E8	4.42026624E8	5.1859616E8	3.58686304E8	4.45144704E8	5.7835315E8	5.1553056E8	4.40036896E8	5.19392384E8	5.04976832E8	4.547552E8	5.20379136E8	4.70431104E8	4.59418144E8	4.37981952E8	4.41691616E8	4.42026624E8	5.1859616E8	3.58686304E8	4.45144704E8	5.7835315E8	5.1553056E8	4.40036896E8	5.19392384E8	5.04976832E8	4.547552E8	5.20379136E8	4.70431104E8	4.59418144E8	4.37981952E8	4.41691616E8	1.85278464E8	1.74436096E8	1.7676592E8	1.78404768E8	1.68305984E8	1.72741504E8	1.72684784E8	1.9044E8	1.87110576E8	1.95300944E8	1.97528016E8	2.03929264E8	2.24288688E8	1.7978352E8	2.19862432E8	1.84842E8	1.6939912E8	1.73190464E8	1.77894256E8	1.67029984E8	1.7337528E8	1.72096976E8	1.86824368E8	1.85926736E8	1.97866464E8	1.97681536E8	2.06052144E8	2.2734136E8	1.84164384E8	2.25666208E8	1.85278464E8	1.74436096E8	1.7676592E8	1.78404768E8	1.68305984E8	1.72741504E8	1.72684784E8	1.9044E8	1.87110576E8	1.95300944E8	1.97528016E8	2.03929264E8	2.24288688E8	1.7978352E8	2.19862432E8	
sp|P00560|PGK_YEAST	P00560	PGK_YEAST	PGK1	416	64.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Phosphoglycerate kinase -	1.0000	0.9990	26	470	470	470	29	31	25	32	24	33	30	33	27	32	31	35	38	33	37	29	31	25	32	24	33	30	33	27	32	31	35	38	33	37	29	31	25	32	24	33	30	33	27	32	31	35	38	33	37	2.86545728E8	3.36637568E8	2.8193696E8	2.76993344E8	3.224544E8	3.018608E8	2.76593408E8	3.25934912E8	2.9430592E8	2.86891584E8	2.97901536E8	2.76568E8	2.72684288E8	2.48656656E8	2.6853536E8	2.86545728E8	3.36637568E8	2.8193696E8	2.76993344E8	3.224544E8	3.018608E8	2.76593408E8	3.25934912E8	2.9430592E8	2.86891584E8	2.97901536E8	2.76568E8	2.72684288E8	2.48656656E8	2.6853536E8	2.86545728E8	3.36637568E8	2.8193696E8	2.76993344E8	3.224544E8	3.018608E8	2.76593408E8	3.25934912E8	2.9430592E8	2.86891584E8	2.97901536E8	2.76568E8	2.72684288E8	2.48656656E8	2.6853536E8	1.14751072E8	1.12503976E8	1.02372984E8	1.09591176E8	1.02577448E8	1.03007144E8	1.08494904E8	1.1566588E8	1.1094732E8	1.27695232E8	1.18340504E8	1.17167752E8	1.3085476E8	1.04707368E8	1.24617824E8	1.14751072E8	1.12503976E8	1.02372984E8	1.09591176E8	1.02577448E8	1.03007144E8	1.08494904E8	1.1566588E8	1.1094732E8	1.27695232E8	1.18340504E8	1.17167752E8	1.3085476E8	1.04707368E8	1.24617824E8	1.14751072E8	1.12503976E8	1.02372984E8	1.09591176E8	1.02577448E8	1.03007144E8	1.08494904E8	1.1566588E8	1.1094732E8	1.27695232E8	1.18340504E8	1.17167752E8	1.3085476E8	1.04707368E8	1.24617824E8	
sp|P00709|LALBA_HUMAN	P00709	LALBA_HUMAN	LALBA	142	48.60	Homo sapiens	1:Experimental evidence at protein level	Alpha-lactalbumin	1.0000	0.9989	6	24	24	24	0	0	0	0	0	0	0	1	2	3	3	3	5	3	4	0	0	0	0	0	0	0	1	2	3	3	3	5	3	4	0	0	0	0	0	0	0	1	2	3	3	3	5	3	4	1351575.4	524173.2	781897.7	3381438.0	1748946.8	1740852.5	1.0055957E7	5663627.5	6000298.0	3.3149956E7	2.0565304E7	2.4926564E7	1.00728832E8	4.2084376E7	8.5438104E7	1351575.4	524173.2	781897.7	3381438.0	1748946.8	1740852.5	1.0055957E7	5663627.5	6000298.0	3.3149956E7	2.0565304E7	2.4926564E7	1.00728832E8	4.2084376E7	8.5438104E7	1351575.4	524173.2	781897.7	3381438.0	1748946.8	1740852.5	1.0055957E7	5663627.5	6000298.0	3.3149956E7	2.0565304E7	2.4926564E7	1.00728832E8	4.2084376E7	8.5438104E7	906749.94	532090.4	573272.4	2354044.5	1229852.9	1284653.2	4992415.0	4201085.5	4496138.0	1.6532298E7	1.4956267E7	1.5092407E7	5.036018E7	3.4766644E7	5.045532E7	906749.94	532090.4	573272.4	2354044.5	1229852.9	1284653.2	4992415.0	4201085.5	4496138.0	1.6532298E7	1.4956267E7	1.5092407E7	5.036018E7	3.4766644E7	5.045532E7	906749.94	532090.4	573272.4	2354044.5	1229852.9	1284653.2	4992415.0	4201085.5	4496138.0	1.6532298E7	1.4956267E7	1.5092407E7	5.036018E7	3.4766644E7	5.045532E7	
sp|P00812|ARGI_YEAST	P00812	ARGI_YEAST	CAR1	333	22.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Arginase -	1.0000	0.9990	5	39	39	39	3	3	4	3	3	3	3	1	3	4	3	2	2	1	1	3	3	4	3	3	3	3	1	3	4	3	2	2	1	1	3	3	4	3	3	3	3	1	3	4	3	2	2	1	1	4026171.0	4385524.0	4753587.0	4232841.0	4482527.0	4380715.0	4531240.0	4318964.0	4043946.5	3624818.2	4077747.2	3607376.0	3861237.2	3044484.0	3089622.0	4026171.0	4385524.0	4753587.0	4232841.0	4482527.0	4380715.0	4531240.0	4318964.0	4043946.5	3624818.2	4077747.2	3607376.0	3861237.2	3044484.0	3089622.0	4026171.0	4385524.0	4753587.0	4232841.0	4482527.0	4380715.0	4531240.0	4318964.0	4043946.5	3624818.2	4077747.2	3607376.0	3861237.2	3044484.0	3089622.0	1465971.5	1650339.4	1891918.0	1553606.4	1806526.4	1739426.0	1818996.0	1847228.8	1807931.4	1607888.4	1838426.1	1729374.9	1632567.5	2072667.8	1536381.2	1465971.5	1650339.4	1891918.0	1553606.4	1806526.4	1739426.0	1818996.0	1847228.8	1807931.4	1607888.4	1838426.1	1729374.9	1632567.5	2072667.8	1536381.2	1465971.5	1650339.4	1891918.0	1553606.4	1806526.4	1739426.0	1818996.0	1847228.8	1807931.4	1607888.4	1838426.1	1729374.9	1632567.5	2072667.8	1536381.2	
